compound_name,cas_number,species,strain,dosage,avg_lifespan_change,max_lifespan_change,gender,significance,pubmed_id,,
Metformin,657-24-9,Caenorhabditis elegans,N2,12.5 mM,26.52,,,S,31474368,,
Metformin,657-24-9,Caenorhabditis elegans,N2,25 mM,32.73,,,S,31474368,,
Metformin,657-24-9,Caenorhabditis elegans,N2,50 mM,36.9,,,S,31474368,,
Metformin,657-24-9,Caenorhabditis elegans,N2,100 mM,24.2,,,S,31474368,,
Nordihydroguaiaretic acid,500-38-9,Caenorhabditis elegans,N2,100 µM,21.4,,,S,31602311,,
Hydralazine,86-54-4,Caenorhabditis elegans,N2,100 µM,20,,,S,31659167,,
Betula utilis,,Caenorhabditis elegans,N2,50 μg/ml,35.99,,,S,31669661,,
Betula utilis,,Caenorhabditis elegans,N2,10 μg/ml,21.79,,,S,31669661,,
Betula utilis,,Caenorhabditis elegans,N2,100 μg/ml,25.72,,,S,31669661,,
Berberine,2086-83-1,Mus musculus,,100 mg/kg,52,,,S,31773901,,
Berberine,2086-83-1,Mus musculus,C57BL/6J,50 mg/kg,16.49,,Male,S,31773901,,
Ellagic acid,476-66-4,Drosophila melanogaster,Canton-S,100 µM,-3.67,0,,NS,31786733,,
Ellagic acid,476-66-4,Drosophila melanogaster,Canton-S,200 µM,26.22,23.8,,S,31786733,,
Ellagic acid,476-66-4,Drosophila melanogaster,Canton-S,100 µM,15.43,16.6,,S,31786733,,
Ellagic acid,476-66-4,Drosophila melanogaster,Canton-S,200 µM,24.96,27.7,,S,31786733,,
Capsaicin,404-86-4,Drosophila melanogaster,w1118,1×10^09mol/L,-0.99,,,NS,31790803,,
Capsaicin,404-86-4,Drosophila melanogaster,w1118,1×10^10mol/L,6.22,-2,,S,31790803,,
Capsaicin,404-86-4,Drosophila melanogaster,w1118,1×10^10mol/L,-3.87,,,NS,31790803,,
Capsaicin,404-86-4,Drosophila melanogaster,w1118,1×10^09mol/L,-5.43,,,NS,31790803,,
Hypotaurine,300-84-5,Caenorhabditis elegans,N2,10 mM,18.27,,,S,31799533,,
NP1,,Caenorhabditis elegans,JU775,50 μM,23.53,,,S,31820364,,
NP1,,Caenorhabditis elegans,JU775,50 μM,34.4,,,S,31820364,,
NP1,,Caenorhabditis elegans,MY16,50 μM,12.14,,,S,31820364,,
NP1,,Caenorhabditis elegans,N2,50 μM,23.53,,,S,31820364,,
NP1,,Caenorhabditis briggsae,AF16,50 μM,0,,,NS,31820364,,
NP1,,Caenorhabditis briggsae,HK104,50 μM,-18.27,,,S,31820364,,
NP1,,Caenorhabditis briggsae,JU1348,50 μM,12,,,NS,31820364,,
Propyl gallate,121-79-9,Caenorhabditis elegans,N2,200 μM,11.76,,,S,31820364,,
Propyl gallate,121-79-9,Caenorhabditis elegans,MY16,200 μM,12.14,,,S,31820364,,
Propyl gallate,121-79-9,Caenorhabditis elegans,JU775,200 μM,35.29,,,S,31820364,,
Propyl gallate,121-79-9,Caenorhabditis elegans,N2,200 μM,4.17,,,S,31820364,,
Propyl gallate,121-79-9,Caenorhabditis briggsae,JU1348,200 μM,0,,,NS,31820364,,
Propyl gallate,121-79-9,Caenorhabditis briggsae,HK104,200 μM,1,,,NS,31820364,,
Resveratrol,501-36-0,Caenorhabditis elegans,JU775,100 μM,41.18,,,S,31820364,,
Resveratrol,501-36-0,Caenorhabditis elegans,MY16,100 μM,20,,,S,31820364,,
Resveratrol,501-36-0,Caenorhabditis elegans,N2,100 μM,11.76,,,S,31820364,,
Resveratrol,501-36-0,Caenorhabditis elegans,N2,100 μM,5.36,,,S,31820364,,
Resveratrol,501-36-0,Caenorhabditis briggsae,HK104,100 μM,2.99,,,NS,31820364,,
Resveratrol,501-36-0,Caenorhabditis briggsae,JU1348,100 μM,4,,,NS,31820364,,
alpha-ketoglutaric acid,328-50-7,Caenorhabditis briggsae,AF16,8 mM,7.69,,,NS,31820364,,
alpha-ketoglutaric acid,328-50-7,Caenorhabditis briggsae,HK104,8 mM,-7.89,,,NS,31820364,,
alpha-ketoglutaric acid,328-50-7,Caenorhabditis elegans,MY16,8 mM,56.25,,,S,31820364,,
alpha-ketoglutaric acid,328-50-7,Caenorhabditis briggsae,JU1348,8 mM,-3.85,,,NS,31820364,,
Thioflavin T,2390-54-7,Caenorhabditis elegans,MY16,50 μM,75,,,S,31820364,,
Thioflavin T,2390-54-7,Caenorhabditis elegans,N2,50 μM,27.78,,,S,31820364,,
Thioflavin T,2390-54-7,Caenorhabditis briggsae,HK104,50 μM,10.53,,,S,31820364,,
Gr-4D,,Caenorhabditis elegans,N2,60 μM,50.5,,,S,31879284,,
O13,,Caenorhabditis elegans,N2,60 μM,32.5,,,S,31879284,,
Phosphatidylserine,,Caenorhabditis elegans,N2,100 μg/L,7.02,13.63,,S,31915963,,
Nobiletin,478-01-3,Caenorhabditis elegans,N2,3.13 µM,8.7,13.72,,S,31948007,,
Nobiletin,478-01-3,Caenorhabditis elegans,N2,12.5 µM,21,17.64,,S,31948007,,
Coix seed oil,,Caenorhabditis elegans,N2,5 mg/mL,8.89,,,NS,31960183,,
Coix seed oil,,Caenorhabditis elegans,N2,0.5 mg/mL,20.33,,,NS,31960183,,
Coix seed oil,,Caenorhabditis elegans,N2,10 mg/mL,11.94,,,NS,31960183,,
Beta-Guanidinopropionic acid,353-09-3,Caenorhabditis briggsae,AF16,300 mM,-16.82,,,S,31998863,,
Lovastin,75330-75-5,Caenorhabditis elegans,N2,25 µM,12.96,,,S,32010481,,
Lovastin,75330-75-5,Caenorhabditis elegans,N2,50 µM,13.14,,,S,32010481,,
Lovastin,75330-75-5,Caenorhabditis elegans,N2,100 µM,24.54,,,S,32010481,,
Simvastatin,79902-63-9,Caenorhabditis elegans,N2,25 µM,2.5,,,NS,32010481,,
Simvastatin,79902-63-9,Caenorhabditis elegans,N2,100 µM,12.9,,,S,32010481,,
Simvastatin,79902-63-9,Caenorhabditis elegans,N2,50 µM,13.2,,,S,32010481,,
Imatinib mesylate,220127-57-1,Caenorhabditis elegans,N2,1000 µM,-58.91,,,S,32010883,,
Imatinib mesylate,220127-57-1,Caenorhabditis briggsae,AF16,50 µM,-9.65,,,S,32010883,,
Imatinib mesylate,220127-57-1,Caenorhabditis tropicalis,JU1373 ,50 µM,-6.34,,,S,32010883,,
Imatinib mesylate,220127-57-1,Caenorhabditis briggsae,AF16,500 µM,-20.24,,,S,32010883,,
Uric acid,69-93-2,Caenorhabditis elegans,N2,2mM,13.9,,,S,32074508,,
Uric acid,69-93-2,Caenorhabditis elegans,N2,100mM,-9.94,,,S,32074508,,
Verapamil,52-53-9,Caenorhabditis elegans,N2,100 μM,18.65,,,S,32208362,,
Guanine,73-40-5,Saccharomyces cerevisiae,BY4742,20 mg/L,-2.99,,,NS,32232569,,
Mycophenolic Acid,24280-93-1,Saccharomyces cerevisiae,BY4742,10 µM,22.22,,,S,32232569,,
Raspberry extract,,Caenorhabditis elegans,,20 mg/mL,13.6,,,S,32285078,,
Raspberry extract,,Caenorhabditis elegans,,40 mg/mL,22.9,,,S,32285078,,
Raspberry extract,,Caenorhabditis elegans,,80 mg/mL,29.7,,,S,32285078,,
Metformin,657-24-9,Nothobranchius guentheri,,2 mg/g food,34.7,12.2,male,S,32361753,,
Tectochrysin,520-28-5,Caenorhabditis elegans,N2,200 µM,21,,,S,32506187,,
Catechinic acid,154-23-4,Caenorhabditis elegans,N2,50 µM,3.33,,,NS,32530444,,
Catechinic acid,154-23-4,Caenorhabditis elegans,N2,200 µM,41.94,,,S,32530444,,
Obeticholic acid,459789-99-2,Caenorhabditis tropicalis,JU1373 ,50 µM,5.49,,,S,32550518,,
Obeticholic acid,459789-99-2,Caenorhabditis tropicalis,JU1373 ,100 µM,5.49,,,S,32550518,,
Obeticholic acid,459789-99-2,Caenorhabditis tropicalis,JU1373 ,150 µM,7.69,,,S,32550518,,
Obeticholic acid,459789-99-2,Caenorhabditis tropicalis,JU1630 ,150 µM,-10.39,,,S,32550518,,
Obeticholic acid,459789-99-2,Caenorhabditis tropicalis,QG834 ,50 µM,7.03,,,S,32550518,,
Obeticholic acid,459789-99-2,Caenorhabditis tropicalis,QG834 ,150 µM,11.55,,,S,32550518,,
FW1251,,Caenorhabditis elegans,N2,50 µM,11.17,,,S,32566245,,
FW1251,,Caenorhabditis elegans,N2,250 µM,8.94,,,S,32566245,,
FW1256,,Caenorhabditis elegans,N2,10 µM,0.55,,,NS,32566245,,
FW1256,,Caenorhabditis elegans,N2,150 µM,16.94,,,S,32566245,,
FW1256,,Caenorhabditis elegans,N2,250 µM,41.01,,,S,32566245,,
FW1256,,Caenorhabditis elegans,N2,500 µM,33.8,,,S,32566245,,
Mifepristone,84371-65-3,Drosophila melanogaster,males of the w[1118] strain were crossed to virgin females of the y,200  μg/mL,-3.45,,Female,NS,32648907,,
Mifepristone,84371-65-3,Caenorhabditis briggsae,N2,400 μg/mL,-9,,,NS,32648907,,
"5′-Hydroxy-6, 7, 8, 3′, 4′-pentamethoxyflavone",2174-59-6,Caenorhabditis elegans,N2,6.25 µM,13.84,,,S,32677024,,
"5′-Hydroxy-6, 7, 8, 3′, 4′-pentamethoxyflavone",2174-59-6,Caenorhabditis elegans,N2,12.5 µM,16.05,,,S,32677024,,
"5′-Hydroxy-6, 7, 8, 3′, 4′-pentamethoxyflavone",2174-59-6,Caenorhabditis elegans,N2,50 µM,29.48,,,S,32677024,,
"5′-Hydroxy-6, 7, 8, 3′, 4′-pentamethoxyflavone",2174-59-6,Caenorhabditis elegans,N2,100 µM,8.91,,,S,32677024,,
"5′-Hydroxy-6, 7, 8, 3′, 4′-pentamethoxyflavone",2174-59-6,Caenorhabditis elegans,N2,25 µM,17.18,,,S,32677024,,
Prenol,556-82-1,Caenorhabditis elegans,N2,0.5 mM,2.87,9.11,,NS,32725551,,
Prenol,556-82-1,Caenorhabditis elegans,N2,0.1 mM,18.22,11.2,,S,32725551,,
Prenol,556-82-1,Caenorhabditis elegans,N2,0.25 mM,22.96,17.46,,S,32725551,,
Secoisolariciresinol Diglucoside,158932-33-3,Caenorhabditis elegans,N2,50 µM,13.3,,,S,32733632,,
Secoisolariciresinol Diglucoside,158932-33-3,Caenorhabditis elegans,N2,500 µM,22,,,S,32733632,,
Secoisolariciresinol Diglucoside,158932-33-3,Caenorhabditis elegans,N2,200 µM,16.36,,,S,32733632,,
Astragaloside IV,84687-43-4,Caenorhabditis elegans,N2,5 µM,27.78,16.73,,S,32741299,,
Astragaloside IV,84687-43-4,Caenorhabditis elegans,N2,10 µM,0.69,3.89,,NS,32741299,,
Astragaloside IV,84687-43-4,Caenorhabditis elegans,N2,2.5 µM,13.89,13.62,,S,32741299,,
CASIN,,Mus musculus,C57BL/6,25 mg/kg,10.12,,female,S,32755011,,
Naringin,10236-47-2,Caenorhabditis elegans,N2,50 µM,23,,,S,32832002,,
Arecoline,63-75-2,Caenorhabditis elegans,N2,0.2 mM,-63.5,,,S,32854519,,
Arecoline,63-75-2,Caenorhabditis elegans,N2,0.2 mM,-15.95,,,NS,32854519,,
Arecoline,63-75-2,Caenorhabditis elegans,N2,0.2 mM,16.35,,,S,32854519,,
Arecoline,63-75-2,Caenorhabditis elegans,N2,0.2 mM,5.7,,,NS,32854519,,
Arecoline,63-75-2,Caenorhabditis elegans,N2,0.2 mM,12.85,,,S,32854519,,
Arecoline,63-75-2,Caenorhabditis elegans,N2,0.1 mM,10.4,,,S,32854519,,
Alpha-ketoglutarate,328-50-7,Mus musculus,C57BL6/J,2% (w/w),3.95,3.9,male,NS,32877690,,
Alpha-ketoglutarate,328-50-7,Mus musculus,C57BL6/J,2% (w/w),4.8,6.4,female,S,32877690,,
myo-inositol,643-12-9,Caenorhabditis elegans,N2,1 mM,-4,-1,,NS,32901024,,
myo-inositol,643-12-9,Caenorhabditis elegans,N2,30 mM,4,,,NS,32901024,,
myo-inositol,643-12-9,Caenorhabditis elegans,N2,100 mM,11,10,,S,32901024,,
myo-inositol,643-12-9,Caenorhabditis elegans,N2,400 mM,25,31,,S,32901024,,
myo-inositol,643-12-9,Caenorhabditis elegans,N2,500 mM,31,36,,S,32901024,,
myo-inositol,643-12-9,Caenorhabditis elegans,N2,600 mM,26,20,,S,32901024,,
IP6,,Caenorhabditis elegans,N2,3 mM,3,2,,S,32901024,,
IP6,,Caenorhabditis elegans,N2,50 mM,11,13,,S,32901024,,
IP6,,Caenorhabditis elegans,N2,10 mM,10,12,,S,32901024,,
Sappanone A,,Caenorhabditis elegans,N2,2 µM,11.54,,,S,32941928,,
Sappanone A,,Caenorhabditis elegans,N2,10 µM,7.66,,,NS,32941928,,
Sappanone A,,Caenorhabditis elegans,N2,50 µM,20.13,,,S,32941928,,
Berberine,2086-83-1,Caenorhabditis elegans,N2,4 µM,17.36,,,S,32941928,,
Berberine,2086-83-1,Caenorhabditis elegans,N2,20 µM,3.1,,,NS,32941928,,
Berberine,2086-83-1,Caenorhabditis elegans,N2,100 µM,19.32,,,S,32941928,,
Canagliflozin,842133-18-0,Mus musculus,UM-HET3,30 mg/kg BW,14,,male,S,32990681,,
Canagliflozin,842133-18-0,Mus musculus,UM-HET3,30 mg/kg BW,1,,female,NS,32990681,,
16(17)-epoxy-21-acetoxy-5-pregnenolone,,Caenorhabditis elegans,N2,10 µM,-17.54,,,S,33008901,,
3-methoxycatechol,934-00-9,Caenorhabditis elegans,N2,10 µM,-0.24,,,NS,33008901,,
Antimycin A,116095-18-2,Caenorhabditis elegans,N2,10 µM,-63.91,,,S,33008901,,
Benzalkonium chloride,,Caenorhabditis elegans,N2,10 µM,-9.09,,,S,33008901,,
Berberine A,,Caenorhabditis elegans,N2,10 µM,-4.42,,,S,33008901,,
Cannabidiol,13956-29-1,Caenorhabditis elegans,N2,10 µM,-2.67,,,S,33008901,,
Curcumin,458-37-7,Caenorhabditis elegans,N2,10 µM,-7.11,,,S,33008901,,
Deguelin,522-17-8,Caenorhabditis elegans,N2,10 µM,-5.84,,,NS,33008901,,
Epigallocatechin-3-Monogallate,989-51-5,Caenorhabditis elegans,N2,10 µM,1.42,,,NS,33008901,,
Gramicidin,,Caenorhabditis elegans,N2,10 µM,-3.93,,,NS,33008901,,
Licochalcone A,58749-22-7,Caenorhabditis elegans,N2,10 µM,-0.18,,,NS,33008901,,
NDGA,500-38-9,Caenorhabditis elegans,N2,10 µM,-21.33,,,S,33008901,,
Palmatine,3486-67-7,Caenorhabditis elegans,N2,10 µM,-1.15,,,NS,33008901,,
Phenelzine sulfate,156-51-4,Caenorhabditis elegans,N2,10 µM,-3.17,,,NS,33008901,,
Podofilox,518-28-5,Caenorhabditis elegans,N2,10 µM,2.13,,,NS,33008901,,
Rotenone II,,Caenorhabditis elegans,N2,10 µM,-46.76,,,S,33008901,,
Supercinnamaldehyde,,Caenorhabditis elegans,N2,10 µM,-10.22,,,NS,33008901,,
4112-3315,,Caenorhabditis elegans,N2,100 µM,3.25,,,NS,33008901,,
Astemizole,68844-77-9,Caenorhabditis elegans,N2,100 µM,-10.21,,,S,33008901,,
Antimycin A,116095-18-2,Caenorhabditis elegans,N2,100 µM,-47.24,,,S,33008901,,
Berberine A,,Caenorhabditis elegans,N2,100 µM,-13.56,,,S,33008901,,
Clofilium Tosylate,92953-10-1,Caenorhabditis elegans,N2,100 µM,-7.66,,,S,33008901,,
Cardanonin,,Caenorhabditis elegans,N2,100 µM,-10.9,,,S,33008901,,
Deguelin,522-17-8,Caenorhabditis elegans,N2,100 µM,-2.23,,,S,33008901,,
Ethopropazine Hydrochloride,42957-54-0,Caenorhabditis elegans,N2,100 µM,-3.6,,,S,33008901,,
Gedunin,2753-30-2,Caenorhabditis elegans,N2,100 µM,0.92,,,NS,33008901,,
Licochalcone A,58749-22-7,Caenorhabditis elegans,N2,100 µM,-20.92,,,S,33008901,,
Nicolsamide,50-65-7,Caenorhabditis elegans,N2,100 µM,0.1,,,NS,33008901,,
Nisoldipine,63675-72-9,Caenorhabditis elegans,N2,100 µM,-10.2,,,S,33008901,,
Phenelzine sulfate,156-51-4,Caenorhabditis elegans,N2,100 µM,-0.84,,,NS,33008901,,
Pterostilbene,537-42-8,Caenorhabditis elegans,N2,100 µM,-33.99,,,S,33008901,,
Rotenone II,,Caenorhabditis elegans,N2,100 µM,-20.03,,,S,33008901,,
Rotenone,83-79-4,Caenorhabditis elegans,N2,100 µM,-23.57,,,S,33008901,,
4'-Demethylpipodophyllotoxin,,Caenorhabditis elegans,N2,10 µM,7.8,,,S,33008901,,
6526-0645,,Caenorhabditis elegans,N2,10 µM,1.69,,,S,33008901,,
"5,7,4Trimethoxyfavone",,Caenorhabditis elegans,N2,10 µM,0.21,,,NS,33008901,,
Carvedilol,72956-09-3,Caenorhabditis elegans,N2,10 µM,0.54,,,NS,33008901,,
Ceoxide beads,,Caenorhabditis elegans,N2,10 µM,-1.42,,,NS,33008901,,
Cetylpyridinium chloride,123-03-5,Caenorhabditis elegans,N2,10 µM,7,,,S,33008901,,
Flunarizine hydrochloride,,Caenorhabditis elegans,N2,10 µM,0.63,,,NS,33008901,,
Fluspirilene,1841-19-6,Caenorhabditis elegans,N2,10 µM,-3.73,,,S,33008901,,
Gedunin,2753-30-2,Caenorhabditis elegans,N2,10 µM,6.82,,,S,33008901,,
Icariin in Epimedium Flavonoid,,Caenorhabditis elegans,N2,10 µM,-3.38,,,NS,33008901,,
PNU-74654,,Caenorhabditis elegans,N2,10 µM,-0.92,,,NS,33008901,,
SKF 95282 dimaleate,,Caenorhabditis elegans,N2,10 µM,7.14,,,S,33008901,,
Vincristine sulfate,2068-78-2,Caenorhabditis elegans,N2,10 µM,-4.32,,,S,33008901,,
Wortmanin,19545-26-7,Caenorhabditis elegans,N2,10 µM,-3.6,,,NS,33008901,,
Ziprasidone hydrochloride monohydrate,138982-67-9,Caenorhabditis elegans,N2,10 µM,-20.7,,,S,33008901,,
"5,7,4Trimethoxyfavone",,Caenorhabditis elegans,N2,100 µM,-0.35,,,NS,33008901,,
6526-0645,,Caenorhabditis elegans,N2,100 µM,5.33,,,S,33008901,,
Alln,,Caenorhabditis elegans,N2,100 µM,0.97,,,NS,33008901,,
Ceoxide beads,,Caenorhabditis elegans,N2,100 µM,-0.76,,,S,33008901,,
Cetylpyridinium chloride,123-03-5,Caenorhabditis elegans,N2,100 µM,10.22,,,S,33008901,,
Chlorhexidine,55-56-1,Caenorhabditis elegans,N2,100 µM,-25.33,,,S,33008901,,
Fluspirilene,1841-19-6,Caenorhabditis elegans,N2,100 µM,4.3,,,NS,33008901,,
Gedunin,2753-30-2,Caenorhabditis elegans,N2,100 µM,1.97,,,NS,33008901,,
Genistein,446-72-0,Caenorhabditis elegans,N2,100 µM,-0.72,,,NS,33008901,,
NSC170984 (Pimozide),2062-78-4,Caenorhabditis elegans,N2,100 µM,17.73,,,S,33008901,,
PNU-74654,,Caenorhabditis elegans,N2,100 µM,2.46,,,NS,33008901,,
SKF 95282 dimaleate,,Caenorhabditis elegans,N2,100 µM,13.16,,,S,33008901,,
Tetracycline HCL II,,Caenorhabditis elegans,N2,100 µM,13.7,,,S,33008901,,
Wortmanin,19545-26-7,Caenorhabditis elegans,N2,100 µM,12.78,,,S,33008901,,
Ziprasidone hydrochloride monohydrate,138982-67-9,Caenorhabditis elegans,N2,100 µM,-7.97,,,S,33008901,,
"3,4'-Dihydroxyflavone",4143-64-0,Caenorhabditis elegans,N2,10 µM,0.33,,,NS,33008901,,
Auraptene,495-02-3,Caenorhabditis elegans,N2,10 µM,-2.52,,,NS,33008901,,
Amlexanox,68302-57-8,Caenorhabditis elegans,N2,10 µM,-2.21,,,NS,33008901,,
Cefazolin sodium,,Caenorhabditis elegans,N2,10 µM,-4.27,,,S,33008901,,
Dofetilide,115256-11-6,Caenorhabditis elegans,N2,10 µM,-0.72,,,NS,33008901,,
Doxazosin mesylate,77883-43-3,Caenorhabditis elegans,N2,10 µM,6.96,,,S,33008901,,
Cryptotanshinone,35825-57-1,Caenorhabditis elegans,N2,10 µM,-8.22,,,S,33008901,,
Ethoxzolamide | Ethamide,452-35-7,Caenorhabditis elegans,N2,10 µM,-3.09,,,NS,33008901,,
Geldanamycin,30562-34-6,Caenorhabditis elegans,N2,10 µM,3.51,,,S,33008901,,
Fluvoxamine,54739-18-3,Caenorhabditis elegans,N2,10 µM,-9.64,,,S,33008901,,
Lamotrigine,84057-84-1,Caenorhabditis elegans,N2,10 µM,4.46,,,NS,33008901,,
Limonin,1180-71-8,Caenorhabditis elegans,N2,10 µM,-3.41,,,NS,33008901,,
Levosulpiride,23672-07-3,Caenorhabditis elegans,N2,10 µM,-2.36,,,NS,33008901,,
Memantine Hydrochloride,41100-52-1,Caenorhabditis elegans,N2,10 µM,0.28,,,NS,33008901,,
Mycophenolic Acid,24280-93-1,Caenorhabditis elegans,N2,10 µM,0.24,,,NS,33008901,,
Milnacipran Hydrochloride,101152-94-7,Caenorhabditis elegans,N2,10 µM,-4.24,,,NS,33008901,,
NSC 666076,36322-90-4,Caenorhabditis elegans,N2,10 µM,-2.76,,,NS,33008901,,
O6-benzylguanine,19916-73-5,Caenorhabditis elegans,N2,10 µM,-1.35,,,NS,33008901,,
Ononetin,487-49-0,Caenorhabditis elegans,N2,10 µM,2.69,,,NS,33008901,,
Propantheline Bromide,50-34-0,Caenorhabditis elegans,N2,10 µM,-4.06,,,NS,33008901,,
R(+)-SCH-23390 hydrochloride,,Caenorhabditis elegans,N2,10 µM,-1.47,,,NS,33008901,,
Ritodrine hydrochloride,,Caenorhabditis elegans,N2,10 µM,-4.95,,,S,33008901,,
SR 27897 hydrate ,136381-85-6,Caenorhabditis elegans,N2,10 µM,0.43,,,NS,33008901,,
Sulfacetamide,144-80-9,Caenorhabditis elegans,N2,10 µM,-5.09,,,NS,33008901,,
Sulindac Sulfide,49627-27-2,Caenorhabditis elegans,N2,10 µM,1.71,,,NS,33008901,,
Viramune (Nevirapine by SMILES),129618-40-2,Caenorhabditis elegans,N2,10 µM,0.62,,,NS,33008901,,
ZD 7114 hydrochloride ,,Caenorhabditis elegans,N2,10 µM,0.57,,,NS,33008901,,
Zomepirac sodium,,Caenorhabditis elegans,N2,10 µM,4.59,,,NS,33008901,,
Amikacin hydrate,1257517-67-1,Caenorhabditis elegans,N2,100 µM,10.03,,,S,33008901,,
Amlexanox,68302-57-8,Caenorhabditis elegans,N2,100 µM,5.39,,,NS,33008901,,
Auraptene,495-02-3,Caenorhabditis elegans,N2,100 µM,-0.17,,,NS,33008901,,
Cinoxacin,28657-80-9,Caenorhabditis elegans,N2,100 µM,-4.95,,,NS,33008901,,
Cryptotanshinone,35825-57-1,Caenorhabditis elegans,N2,100 µM,-4.46,,,S,33008901,,
Dofetilide,115256-11-6,Caenorhabditis elegans,N2,100 µM,4.73,,,S,33008901,,
Eserine,57-47-6,Caenorhabditis elegans,N2,100 µM,4.2,,,NS,33008901,,
Eserine hemisulfate salt,64-47-1,Caenorhabditis elegans,N2,100 µM,1.02,,,NS,33008901,,
Ethoxzolamide | Ethamide,452-35-7,Caenorhabditis elegans,N2,100 µM,-2.16,,,NS,33008901,,
Itraconazole,84625-61-6,Caenorhabditis elegans,N2,100 µM,1.75,,,NS,33008901,,
JS-K,,Caenorhabditis elegans,N2,100 µM,-2.97,,,S,33008901,,
Kanamycin A sulfate,25389-94-0,Caenorhabditis elegans,N2,100 µM,-3.91,,,S,33008901,,
Limonin,1180-71-8,Caenorhabditis elegans,N2,100 µM,-0.79,,,NS,33008901,,
Lomefloxacin Hydrochloride,98079-52-8,Caenorhabditis elegans,N2,100 µM,1.44,,,NS,33008901,,
Memantine Hydrochloride,41100-52-1,Caenorhabditis elegans,N2,100 µM,9.2,,,NS,33008901,,
Nafadotride,149649-22-9,Caenorhabditis elegans,N2,100 µM,-6.23,,,NS,33008901,,
NSC 11926 (Aristolochic acid I),313-67-7,Caenorhabditis elegans,N2,100 µM,-47.65,,,S,33008901,,
NSC 666076,36322-90-4,Caenorhabditis elegans,N2,100 µM,2.19,,,NS,33008901,,
Oxcarbazepine,28721-07-5,Caenorhabditis elegans,N2,100 µM,-17.92,,,S,33008901,,
Perphenazine,58-39-9,Caenorhabditis elegans,N2,100 µM,-16.16,,,S,33008901,,
Propantheline Bromide,50-34-0,Caenorhabditis elegans,N2,100 µM,-9.53,,,S,33008901,,
Rizatriptan Benzoate,145202-66-0,Caenorhabditis elegans,N2,100 µM,-11.71,,,S,33008901,,
Salsalate,552-94-3,Caenorhabditis elegans,N2,100 µM,-4.62,,,S,33008901,,
SR 27897 hydrate ,136381-85-6,Caenorhabditis elegans,N2,100 µM,-9.03,,,S,33008901,,
Tetraethylammonium chloride,56-34-8,Caenorhabditis elegans,N2,100 µM,6.58,,,NS,33008901,,
Tetramethylpyrazine,1124-11-4,Caenorhabditis elegans,N2,100 µM,5.65,,,NS,33008901,,
Viramune (Nevirapine by SMILES),129618-40-2,Caenorhabditis elegans,N2,100 µM,-5.46,,,S,33008901,,
AEG 3482,,Caenorhabditis elegans,N2,10 µM,1.88,,,NS,33008901,,
Alln II,,Caenorhabditis elegans,N2,10 µM,0.84,,,NS,33008901,,
Flunarizine hydrochloride II,,Caenorhabditis elegans,N2,10 µM,8.38,,,S,33008901,,
Ethotoin,86-35-1,Caenorhabditis elegans,N2,10 µM,-0.87,,,NS,33008901,,
Furosemide,54-31-9,Caenorhabditis elegans,N2,10 µM,-6.88,,,S,33008901,,
IMS2186,,Caenorhabditis elegans,N2,10 µM,-5.2,,,S,33008901,,
"Mebhydroline 1,5-napthalenedisulfonate",,Caenorhabditis elegans,N2,10 µM,3.01,,,NS,33008901,,
Promazine Hydrochloride,53-60-1,Caenorhabditis elegans,N2,10 µM,2.56,,,NS,33008901,,
Tetracaine HCl,136-47-0,Caenorhabditis elegans,N2,10 µM,4.81,,,NS,33008901,,
Thiostrepton,,Caenorhabditis elegans,N2,10 µM,-7.42,,,S,33008901,,
3-Methoxycatechol II,,Caenorhabditis elegans,N2,100 µM,0.53,,,NS,33008901,,
AEG 3482,,Caenorhabditis elegans,N2,100 µM,3.39,,,NS,33008901,,
Carbidopa,28860-95-9,Caenorhabditis elegans,N2,100 µM,-2.48,,,NS,33008901,,
Formonoetin,,Caenorhabditis elegans,N2,100 µM,6.06,,,S,33008901,,
Furosemide,54-31-9,Caenorhabditis elegans,N2,100 µM,-7.35,,,S,33008901,,
I-BET,,Caenorhabditis elegans,N2,100 µM,-14.31,,,S,33008901,,
Promazine Hydrochloride,53-60-1,Caenorhabditis elegans,N2,100 µM,-1.03,,,NS,33008901,,
Methylbenzethonium Cl,,Caenorhabditis elegans,N2,100 µM,-7.73,,,NS,33008901,,
Sodium Nitroprusside,,Caenorhabditis elegans,N2,100 µM,-10.95,,,S,33008901,,
Vortioxetine,508233-74-7,Caenorhabditis elegans,N2,100 µM,-2.26,,,NS,33008901,,
4112-3315,,Caenorhabditis elegans,N2,10 µM,1.73,,,NS,33008901,,
Astemizole,68844-77-9,Caenorhabditis elegans,N2,10 µM,-6,,,S,33008901,,
Clofilium Tosylate,92953-10-1,Caenorhabditis elegans,N2,10 µM,0.14,,,NS,33008901,,
Gedunin,2753-30-2,Caenorhabditis elegans,N2,10 µM,2.24,,,NS,33008901,,
Nisoldipine,63675-72-9,Caenorhabditis elegans,N2,10 µM,-1.99,,,NS,33008901,,
Rotenone,83-79-4,Caenorhabditis elegans,N2,10 µM,-0.68,,,NS,33008901,,
3-methoxycatechol,934-00-9,Caenorhabditis elegans,N2,100 µM,1.3,,,NS,33008901,,
Cannabidiol,13956-29-1,Caenorhabditis elegans,N2,100 µM,6.4,,,S,33008901,,
Epigallocatechin-3-Monogallate,989-51-5,Caenorhabditis elegans,N2,100 µM,-1.7,,,NS,33008901,,
